fid,2021-01_ndvi,2021-02_ndvi,2021-03_ndvi,2021-04_ndvi,2021-05_ndvi,2021-06_ndvi,2021-07_ndvi,2021-08_ndvi,2021-09_ndvi,2021-10_ndvi,2021-11_ndvi,2021-12_ndvi,2022-01_ndvi,2022-02_ndvi,2022-03_ndvi,2022-04_ndvi,2022-05_ndvi,2022-06_ndvi,2022-07_ndvi,2022-08_ndvi,2022-09_ndvi,2022-10_ndvi,2022-11_ndvi,2022-12_ndvi,2023-01_ndvi,2023-02_ndvi,2023-03_ndvi,2023-04_ndvi,2023-05_ndvi,2023-06_ndvi,2023-07_ndvi,2023-08_ndvi,2023-09_ndvi,2023-10_ndvi,2023-11_ndvi,2023-12_ndvi,2024-01_ndvi,2024-02_ndvi,2024-03_ndvi,2024-04_ndvi,2024-05_ndvi,2024-06_ndvi,2024-07_ndvi,2024-08_ndvi,2024-09_ndvi,2024-10_ndvi,2024-11_ndvi,2024-12_ndvi
186,0.178866985,0.159995248,0.158945308,0.16612688,0.144830799,0.194164423,0.186129007,0.226570608,0.229836892,0.221801709,0.228442074,0.205570364,0.206531619,0.170430659,0.161020124,0.153614295,0.15040664,0.195777359,0.20010178,0.203553668,0.213279143,0.261440227,0.25014491,0.216999218,0.204760074,0.199838325,0.193709879,0.176369702,0.176143156,0.222209109,0.163309354,0.235323032,0.29321217,0.246733012,0.242944551,0.208289715,0.213566372,0.187536312,0.168882076,0.163734373,0.200657092,0.156279936,0.187017001,0.249560274,0.255157634,0.296994048,0.220702612,0.261778024
187,0.142804004,0.131867218,0.125119434,0.137124239,0.126746236,0.160716658,0.165175921,0.196000801,0.197095462,0.16985606,0.185751255,0.154685051,0.161530005,0.137937907,0.127108009,0.117913401,0.122874159,0.152073145,0.139464389,0.192104965,0.185986065,0.260007261,0.19921842,0.157626642,0.154580459,0.158427176,0.128925841,0.150302509,0.134946716,0.188041431,0.142143246,0.188042926,0.246445595,0.193642605,0.179497064,0.17059717,0.168305339,0.14300929,0.130526321,0.126396369,0.185951895,0.129936839,0.160030166,0.238959957,0.219153764,0.250287827,0.171032248,0.199030646
188,0.158094379,0.140279684,0.135912475,0.134140582,0.119253057,0.171444872,0.165712574,0.220627613,0.229054487,0.207488609,0.212021992,0.176249063,0.166209763,0.153564941,0.13803289,0.12881573,0.127526874,0.134023718,0.156713955,0.23125355,0.233974458,0.255345217,0.316094773,0.207038955,0.182230917,0.170090286,0.152578895,0.150612771,0.143168047,0.194410108,0.156998521,0.218023422,0.277004734,0.216214941,0.213227318,0.192504536,0.183080325,0.155755868,0.15119354,0.135540138,0.155785552,0.181281065,0.191712722,0.221980769,0.250722732,0.264132495,0.204371746,0.237609566
189,0.268661015,0.242332267,0.222066194,0.225195498,0.225534882,0.283425034,0.481555271,0.673405664,0.701192152,0.551683414,0.436448705,0.297875613,0.264654328,0.232677817,0.214229476,0.215193836,0.220661589,0.366875124,0.579459682,0.685687526,0.712845068,0.482604186,0.415377643,0.313526383,0.277700153,0.236946497,0.239050337,0.23798462,0.230123383,0.272530816,0.449481238,0.67957729,0.732696567,0.426648304,0.352209613,0.277639661,0.254398077,0.228598168,0.212859609,0.205592189,0.204520166,0.211303061,0.348284226,0.621329045,0.7275149,0.635789468,0.369756972,0.290916424
190,0.273600487,0.245601348,0.223836751,0.222994738,0.220404654,0.276055208,0.478757409,0.663859607,0.700596458,0.536462849,0.435778908,0.303831333,0.268321613,0.23806863,0.217791046,0.21428005,0.223423833,0.373950234,0.570950325,0.702501847,0.696915134,0.510821803,0.420702739,0.319564752,0.285282542,0.241766077,0.24249697,0.237551835,0.227321559,0.261724019,0.43396745,0.674862777,0.718560225,0.39787598,0.350197839,0.279630793,0.255137761,0.229826886,0.210871869,0.20554427,0.19994653,0.193148783,0.328132461,0.625097975,0.725280141,0.623023169,0.377181725,0.298727728
191,0.294242997,0.259156034,0.236075711,0.239003803,0.238457055,0.296555592,0.518069795,0.705288496,0.724397478,0.605504531,0.470927667,0.325216735,0.288079622,0.253905906,0.22982032,0.231147423,0.24080354,0.374476219,0.591538609,0.70648358,0.733459792,0.541231401,0.478248724,0.352297354,0.304330656,0.255027574,0.25988604,0.259337022,0.251588933,0.318398624,0.521040297,0.728297634,0.770976318,0.50021424,0.420641927,0.317130321,0.281777634,0.247812904,0.2297951,0.221729394,0.229411844,0.233436458,0.356257798,0.659806316,0.76713877,0.673735352,0.419372855,0.330299168
192,0.214256996,0.182305627,0.169581535,0.176162698,0.163474772,0.18668284,0.224038718,0.299793497,0.337162828,0.290850699,0.284597839,0.232207937,0.223841718,0.202577138,0.179185169,0.173002217,0.1654722,0.172795156,0.229866983,0.263151873,0.296851723,0.266761878,0.294893236,0.256152581,0.237671027,0.204183305,0.196388504,0.190537041,0.186072946,0.170248985,0.210761785,0.323829476,0.338926812,0.315607472,0.287381442,0.253633576,0.227478908,0.207613807,0.198844625,0.190149525,0.192075144,0.175308403,0.241732551,0.295441308,0.324603876,0.294164617,0.248228862,0.253956717
193,0.206484808,0.174456968,0.168944117,0.174470668,0.160112852,0.184849898,0.196299508,0.255126874,0.275932672,0.245696541,0.243695558,0.216474059,0.210053934,0.191386165,0.173958138,0.168541421,0.158625687,0.169928332,0.211353577,0.241903374,0.287741319,0.239601797,0.260507358,0.228449169,0.220008359,0.19212472,0.188451034,0.17946158,0.174571228,0.16734805,0.19578842,0.271383859,0.286719125,0.268286775,0.251650475,0.228196965,0.20845924,0.192623059,0.182668379,0.174447152,0.177943523,0.170285741,0.224861818,0.278874008,0.278516701,0.252910292,0.22997979,0.231358528
194,0.304467192,0.247615646,0.249637143,0.245087106,0.233574382,0.293106919,0.402628009,0.55575334,0.575656492,0.547549245,0.476217761,0.333961048,0.300333679,0.272830857,0.244577203,0.237782925,0.247455357,0.297175277,0.407756008,0.538291053,0.565601917,0.557279545,0.537239959,0.399014763,0.320419618,0.293163097,0.263326262,0.259438607,0.247684248,0.255025812,0.421640108,0.591583587,0.65756104,0.603856739,0.530094163,0.383621297,0.326724686,0.295268043,0.277190459,0.259993674,0.256787509,0.258090623,0.481763954,0.583831047,0.6290563,0.58514256,0.451105805,0.41680401
195,0.256865018,0.231948887,0.219114358,0.210164524,0.206373926,0.266043759,0.354976834,0.565217059,0.542264729,0.374192905,0.33598382,0.259366773,0.240287736,0.21645158,0.206851555,0.196376365,0.18979644,0.250396315,0.426043415,0.542579455,0.622171091,0.43246957,0.392767806,0.306096093,0.264957172,0.243349513,0.234499323,0.22395745,0.210063169,0.198837451,0.380022949,0.629380891,0.662404677,0.595644326,0.403332707,0.290280479,0.270464089,0.237023,0.227644795,0.21716914,0.204227031,0.190083517,0.397066486,0.514766718,0.660369695,0.633110895,0.360203391,0.316738137
196,0.267470804,0.24152261,0.225060987,0.217142571,0.206878635,0.219174848,0.273152204,0.453186703,0.536706684,0.43439269,0.380177836,0.272523354,0.244201435,0.219458896,0.207167491,0.195640046,0.204817666,0.256763565,0.435463134,0.557600437,0.627148172,0.456629508,0.441932579,0.31338916,0.262534917,0.24480315,0.231086405,0.222032051,0.208803257,0.193402048,0.366614571,0.636735107,0.636411099,0.589433136,0.425517223,0.297612221,0.268044809,0.240969744,0.226497939,0.215352256,0.202098551,0.188513293,0.401322778,0.523278273,0.652281132,0.628155987,0.37691766,0.333470203
197,0.26601093,0.238077694,0.224728464,0.217382126,0.21418176,0.261821822,0.369547349,0.576114815,0.568109476,0.386871956,0.334094887,0.254943146,0.238688128,0.217430976,0.208967312,0.200238601,0.193204584,0.207593918,0.338474481,0.501180694,0.591023216,0.405586102,0.384428639,0.29299321,0.258118829,0.234854785,0.229947551,0.221285931,0.209791839,0.201212263,0.359774118,0.604542728,0.657454087,0.576516522,0.421198944,0.28567473,0.263168265,0.232618943,0.224370228,0.215538956,0.205873053,0.192795122,0.402171336,0.580898977,0.680936552,0.640595177,0.365623531,0.308490892
198,0.266264971,0.242637433,0.227750738,0.219928281,0.211657667,0.268285318,0.331771806,0.568040179,0.582014559,0.370707405,0.3369645,0.26465708,0.243270159,0.221969651,0.211142326,0.199887424,0.210400747,0.250239818,0.482709292,0.601734132,0.637985109,0.441227479,0.383658418,0.30432483,0.264713991,0.245935722,0.235902741,0.227144105,0.213664626,0.20651939,0.409690599,0.682743518,0.6656282,0.59068353,0.394705832,0.290127805,0.270035906,0.24327513,0.231397602,0.219941174,0.208119064,0.193627344,0.410147957,0.470031443,0.656817261,0.633270972,0.353189451,0.314923726
199,0.280992889,0.252764168,0.238730569,0.230408157,0.218006605,0.271196645,0.340031194,0.564470049,0.597194878,0.406187342,0.355835367,0.277841137,0.258759814,0.234888259,0.219696868,0.20948385,0.2159269,0.228676635,0.500569581,0.619221571,0.626126693,0.458064309,0.424433522,0.313001676,0.273592955,0.25309399,0.241574122,0.229997897,0.216415528,0.212593487,0.415895051,0.680615202,0.666237923,0.57757191,0.390350664,0.297684916,0.277833538,0.252036201,0.236774809,0.22731354,0.21547077,0.198673028,0.438818824,0.590954763,0.694588561,0.627924164,0.379522857,0.331999446
200,0.26169289,0.234260349,0.218377093,0.211040119,0.202684162,0.229223356,0.289179217,0.475970551,0.517814257,0.412195586,0.377733795,0.275024895,0.24866559,0.220913517,0.207248788,0.194626584,0.202221579,0.265484952,0.422404238,0.529059302,0.603096074,0.441852476,0.417260681,0.314995143,0.270171538,0.245025373,0.232795251,0.220808786,0.207308821,0.194381685,0.368638496,0.605062328,0.619929668,0.583942379,0.453288514,0.311389592,0.273984049,0.238138657,0.227111251,0.216339589,0.204960354,0.192809672,0.401711201,0.577405973,0.670029211,0.607582036,0.370036776,0.330549997
201,0.255162279,0.232659897,0.218400387,0.2112163,0.20658339,0.258032781,0.334440056,0.552937041,0.528494833,0.374766546,0.343305054,0.259673265,0.239581672,0.215815401,0.206111133,0.196250151,0.19189173,0.252437835,0.459554826,0.571257137,0.613594768,0.418194663,0.379689166,0.30245672,0.26536407,0.242966067,0.23382147,0.224818037,0.210703711,0.195836832,0.382515664,0.616935103,0.638723457,0.590913159,0.420367227,0.295966804,0.271499624,0.237460395,0.227780636,0.21753466,0.203625573,0.189489864,0.413659552,0.538665077,0.651218862,0.619540443,0.365325519,0.322553488
202,0.258785412,0.234462746,0.216544546,0.210119008,0.200895731,0.20831356,0.276370595,0.431562601,0.520080102,0.440928867,0.389765114,0.283705879,0.247750866,0.219873699,0.206840945,0.194576298,0.196717117,0.261039386,0.404712306,0.54297455,0.597832153,0.417013419,0.401536998,0.301914066,0.255535467,0.238756291,0.223927685,0.215037541,0.201996154,0.18560408,0.34065848,0.57470955,0.607273078,0.588239889,0.438114199,0.304086839,0.268752496,0.235508392,0.221213887,0.210315372,0.199746162,0.187718516,0.383253266,0.540623198,0.66727217,0.619266489,0.378622489,0.335161236
203,0.257822484,0.23199934,0.214498872,0.204046974,0.200559659,0.211436097,0.34023933,0.502487538,0.536577754,0.429216425,0.386914039,0.264064761,0.23674676,0.213775174,0.19896008,0.191819052,0.187619142,0.305174916,0.484534333,0.60901327,0.573612157,0.413369763,0.411508097,0.295450347,0.262290907,0.227332268,0.223490782,0.216627138,0.204471648,0.200381737,0.421202885,0.575366495,0.589827973,0.424273893,0.377086804,0.274272929,0.244527411,0.223761947,0.209230858,0.205152885,0.192135098,0.176101632,0.283073081,0.496180397,0.579938807,0.5580039,0.335594405,0.275712977
204,0.245294313,0.223803818,0.206959423,0.197702683,0.191473389,0.224735179,0.389038783,0.532582199,0.484935832,0.361995726,0.328344813,0.255903572,0.230220832,0.205323446,0.192861056,0.187098924,0.192391057,0.292241991,0.397745017,0.542078306,0.551317753,0.425538167,0.435611584,0.297385043,0.2495792,0.222751797,0.216241573,0.205622519,0.194251084,0.213917094,0.421185,0.542907331,0.556757784,0.459369914,0.389125641,0.26362863,0.239423221,0.221685921,0.204280228,0.200485267,0.189645654,0.176262839,0.337463359,0.507418792,0.553971504,0.511230734,0.331976228,0.277733685
205,0.573867563,0.479012496,0.366741525,0.368374346,0.425546265,0.539152301,0.731326783,0.759034454,0.805713659,0.770406113,0.747737825,0.608351587,0.571120152,0.446461762,0.333561193,0.334207475,0.432710572,0.671028612,0.665152683,0.694618438,0.746682308,0.773506002,0.726817554,0.644443414,0.58473633,0.436956536,0.421104186,0.416048193,0.470872029,0.676184721,0.696784301,0.659570216,0.765862862,0.772846791,0.704468059,0.620370596,0.523138348,0.403266989,0.316567223,0.3098057,0.405089341,0.50261101,0.556697378,0.653005654,0.778566547,0.739509286,0.693002106,0.652340412
206,0.593699902,0.493772055,0.368244409,0.374078358,0.428061471,0.557368981,0.745297642,0.760858601,0.836938977,0.793445675,0.758971891,0.625382754,0.555963905,0.44813281,0.333402406,0.322208294,0.406770336,0.646376615,0.694640038,0.709624384,0.790568707,0.804742974,0.746872716,0.671361972,0.59710865,0.442941725,0.418699167,0.428282499,0.478833714,0.689789074,0.736858789,0.678517147,0.802136825,0.795783755,0.746389063,0.636344768,0.512860558,0.396356312,0.320588935,0.309402311,0.391571113,0.491900725,0.618677502,0.631196936,0.82297343,0.780731837,0.73225385,0.654842561
207,0.624115852,0.504104878,0.40622101,0.412041215,0.434093644,0.525926555,0.686987175,0.773584458,0.791357467,0.761687562,0.733114832,0.648842823,0.588273236,0.495451002,0.409569747,0.385366766,0.458946596,0.656510372,0.71827645,0.680456951,0.77645415,0.700859497,0.75877375,0.686770935,0.609080724,0.471630558,0.42189994,0.456195625,0.489951412,0.595927926,0.696375272,0.773786071,0.79157652,0.745575148,0.736778864,0.657736323,0.57087433,0.490428767,0.39258945,0.41161523,0.422681357,0.436022996,0.58424012,0.762815596,0.799800241,0.769149732,0.728036914,0.681801709
208,0.504884564,0.42803872,0.36752114,0.367865461,0.382876708,0.454502118,0.599254901,0.666150372,0.672645026,0.653813281,0.632291825,0.540065113,0.491862691,0.413552828,0.357741914,0.356209701,0.398362614,0.546054666,0.620933698,0.63272956,0.658362278,0.591023942,0.658216367,0.575163945,0.503952125,0.408794766,0.381328529,0.395557734,0.416924445,0.586989086,0.655121541,0.667469402,0.703872654,0.63923103,0.633001849,0.557036859,0.473347122,0.426194618,0.361689772,0.370605172,0.380281871,0.39251789,0.450064256,0.65235758,0.699135466,0.662396529,0.604739044,0.56551509
209,0.512367598,0.426067886,0.34987025,0.347354229,0.35471839,0.429200656,0.52355683,0.631957398,0.654910195,0.601621212,0.608002259,0.545890163,0.502646338,0.416234689,0.348638471,0.33188343,0.384483604,0.471076337,0.572536781,0.569822112,0.637422056,0.554321869,0.608954622,0.565470975,0.511510991,0.403569354,0.377923113,0.376912306,0.383167311,0.498864084,0.583137349,0.622624958,0.646499044,0.575790476,0.61006824,0.545034344,0.485396154,0.417473018,0.339904007,0.335714362,0.349088198,0.36476905,0.473254469,0.626019562,0.647906347,0.627560602,0.592564329,0.565554121
210,0.5004352,0.448449832,0.394919804,0.371125643,0.370639904,0.48344436,0.405009132,0.543342269,0.584020001,0.560640241,0.566263339,0.526247249,0.517227535,0.416152485,0.351550459,0.343529739,0.399710363,0.447413371,0.490717645,0.501744912,0.591371845,0.554114531,0.58046488,0.544831157,0.529082683,0.42488495,0.400826298,0.390422962,0.388839565,0.48811915,0.433098678,0.555243572,0.585688819,0.531267811,0.58520425,0.53937919,0.481397189,0.440227417,0.400155953,0.366561028,0.394563848,0.393704136,0.433081277,0.542909872,0.539417043,0.580054452,0.561592308,0.551230716
211,0.302321034,0.25705921,0.233679875,0.227708838,0.221614334,0.250779553,0.500224995,0.694016064,0.718877268,0.585655422,0.459726056,0.318913921,0.291043336,0.248454583,0.227827142,0.22337129,0.227754088,0.334445037,0.535235735,0.72050292,0.718361778,0.500871889,0.464147508,0.35017097,0.298526384,0.255549959,0.258080728,0.248198562,0.236473024,0.237295861,0.400955094,0.657852392,0.746345939,0.567391961,0.425720373,0.322285924,0.284926322,0.252851132,0.22920387,0.217825207,0.223985941,0.206513349,0.316801864,0.569184027,0.743770199,0.675502972,0.399549882,0.351592801
212,0.268840357,0.238746194,0.216492822,0.211468079,0.208943932,0.244652718,0.420358434,0.643134214,0.657882782,0.537464083,0.383091992,0.279689453,0.251024936,0.221572045,0.205140632,0.197131183,0.20223865,0.28142014,0.49866757,0.697846734,0.703717594,0.462646108,0.425265643,0.313969664,0.266928107,0.235951983,0.229873122,0.221412559,0.214083481,0.218729801,0.406528459,0.634451535,0.696366634,0.498886565,0.372369688,0.286238652,0.255016188,0.227806675,0.21013753,0.196544202,0.198856793,0.189047334,0.269252059,0.504301876,0.713928855,0.636325763,0.352572939,0.298302518
213,0.276821778,0.244774557,0.221363831,0.215374835,0.214431745,0.251372498,0.417283886,0.64337517,0.652314343,0.499739708,0.388362136,0.283521197,0.254218603,0.224105229,0.207845618,0.198648182,0.202365305,0.286973883,0.521928373,0.68125544,0.674896212,0.433300535,0.410204163,0.315422935,0.27669921,0.240886226,0.236168237,0.227804593,0.215868204,0.20947374,0.387944437,0.645669274,0.725478532,0.509861237,0.390946179,0.29876802,0.26593911,0.238112629,0.218404189,0.207728933,0.203157887,0.182708841,0.25623442,0.506906599,0.69186198,0.655689368,0.343615349,0.298203774
214,0.305576807,0.262775324,0.235020264,0.232703946,0.223393221,0.268493761,0.520079898,0.689479121,0.714616016,0.574519737,0.480677606,0.331758804,0.289525639,0.247833565,0.224257435,0.219363187,0.223360649,0.363274768,0.538933365,0.712841696,0.721510625,0.552137188,0.467453721,0.338865327,0.299186998,0.254714236,0.253349184,0.24744159,0.23771939,0.265144271,0.44710003,0.670884447,0.754016735,0.516311753,0.39740448,0.309563511,0.277468946,0.248454955,0.224288663,0.213384792,0.223173841,0.211510796,0.310329564,0.587339882,0.742490827,0.638391507,0.388571872,0.34031304
215,0.222973741,0.204240579,0.192232655,0.187037038,0.176489405,0.175537038,0.201328606,0.325065327,0.363565563,0.253126553,0.223114228,0.194442978,0.197433301,0.184233993,0.174218006,0.167024811,0.159300911,0.165569733,0.184753509,0.436174606,0.457656624,0.286760557,0.257233624,0.226450937,0.208045839,0.194167426,0.186245251,0.179654086,0.174248267,0.167945879,0.195361243,0.364378223,0.430763366,0.337368095,0.248807619,0.219291182,0.211716766,0.187748296,0.183394221,0.173965967,0.167638347,0.160920382,0.228346364,0.412999129,0.483174768,0.354798835,0.234320751,0.230733791
216,0.278648352,0.247700357,0.218540377,0.219703227,0.219832965,0.394751113,0.536456496,0.757415342,0.660353065,0.463506816,0.367735623,0.277960055,0.259638533,0.236545185,0.21105946,0.202538203,0.223772233,0.409495924,0.707439333,0.711507081,0.659554552,0.521607259,0.471820062,0.3371825,0.300989129,0.249511278,0.228822542,0.234468956,0.23184605,0.368543787,0.546198856,0.763207326,0.677648336,0.484515308,0.361081921,0.29203426,0.262794927,0.235544401,0.217428528,0.208324843,0.225700332,0.213204504,0.610430782,0.725415734,0.774035316,0.529125407,0.335857301,0.309505924
217,0.284356427,0.250955705,0.223467195,0.221169566,0.212968438,0.412832178,0.61723896,0.770709324,0.698971498,0.583796276,0.434575828,0.296434002,0.276933861,0.249722,0.219971802,0.213743043,0.23173853,0.508230883,0.689752512,0.703695205,0.687867731,0.546217619,0.479370063,0.333799077,0.309171397,0.259071562,0.241244644,0.246028929,0.239759342,0.408898464,0.550942766,0.779820761,0.715054828,0.508442198,0.406091166,0.297065091,0.273366916,0.245558538,0.223268571,0.216932746,0.232597958,0.242194494,0.517150806,0.796600043,0.773128073,0.577891267,0.397540047,0.314313551
218,0.323095258,0.285448122,0.251503288,0.253268518,0.237912054,0.507043804,0.674493598,0.807699401,0.749026154,0.626313214,0.501922443,0.346626326,0.312285371,0.276173772,0.244144183,0.245009446,0.279405654,0.648911484,0.708458563,0.675762208,0.729369429,0.597242493,0.542032299,0.388600106,0.346898669,0.286050464,0.275111352,0.278930917,0.301775078,0.543144683,0.65393809,0.789619604,0.733579901,0.57405106,0.499475085,0.346442514,0.309815114,0.28085663,0.247033168,0.251463408,0.2736967,0.38354768,0.68153988,0.82316228,0.780317977,0.625777766,0.478996775,0.38801471
